
ID	DOCULECT	CONCEPT	VALUE	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOLOG	SOURCE
48212	Venetian-std	show	mostrar	1039	SHOW	vene1258	logos
84246	Hindi-std	show	दिखाना	1039	SHOW	hind1269	logos
163521	Romagnol-std	show	fèvdè	1039	SHOW	roma1328	logos
163522	Romagnol-std	show	afazè	1039	SHOW	roma1328	logos
163523	Romagnol-std	show	signèàdìt	1039	SHOW	roma1328	logos
198499	Latin-std	show	demonstrare	1039	SHOW	lati1261	logos
198500	Latin-std	show	demonstrare	1039	SHOW	lati1261	logos
198501	Latin-std	show	ostendere	1039	SHOW	lati1261	logos
232576	Galician-std	show	amosar	1039	SHOW	gali1258	logos
232577	Galician-std	show	indicar	1039	SHOW	gali1258	logos
48107	Venetian-std	shut, close	tancar	1046	SHUT	vene1258	logos
84133	Hindi-std	shut, close	बंदकरना	1046	SHUT	hind1269	logos
163413	Romagnol-std	shut, close	assrè	1046	SHUT	roma1328	logos
198374	Latin-std	shut, close	claudere	1046	SHUT	lati1261	logos
198375	Latin-std	shut, close	cludere	1046	SHUT	lati1261	logos
232469	Galician-std	shut, close	barrar	1046	SHUT	gali1258	logos
48484	Venetian-std	sick, sickness	malàlt	1847	SICK	vene1258	logos
84538	Hindi-std	sick, sickness	बीमार	1847	SICK	hind1269	logos
163789	Romagnol-std	sick, sickness	maléd	1847	SICK	roma1328	logos
198865	Latin-std	sick, sickness	causarius	1847	SICK	lati1261	logos
48579	Venetian-std	sickle, scythe	corbella	2132	SICKLE OR SCYTHE	vene1258	logos
84627	Hindi-std	sickle, scythe	दरांती	2132	SICKLE OR SCYTHE	hind1269	logos
163887	Romagnol-std	sickle, scythe	felza	2132	SICKLE OR SCYTHE	roma1328	logos
198964	Latin-std	sickle, scythe	falx	2132	SICKLE OR SCYTHE	lati1261	logos
232935	Galician-std	sickle, scythe	gadaña	2132	SICKLE OR SCYTHE	gali1258	logos
48113	Venetian-std	side	costat	682	SIDE	vene1258	logos
84140	Hindi-std	side	करवट	682	SIDE	hind1269	logos
84141	Hindi-std	side	ओर	682	SIDE	hind1269	logos
163418	Romagnol-std	side	fiénch	682	SIDE	roma1328	logos
198381	Latin-std	side	latus	682	SIDE	lati1261	logos
232477	Galician-std	side	lado	682	SIDE	gali1258	logos
232478	Galician-std	side	beira	682	SIDE	gali1258	logos
48320	Venetian-std	silent (be)	callar	48	BE SILENT	vene1258	logos
163630	Romagnol-std	silent (be)	stèzètt	48	BE SILENT	roma1328	logos
198632	Latin-std	silent (be)	tacere	48	BE SILENT	lati1261	logos
232691	Galician-std	silent (be)	calar	48	BE SILENT	gali1258	logos
48547	Venetian-std	silk	sada	1641	SILK	vene1258	logos
84589	Hindi-std	silk	रेशम	1641	SILK	hind1269	logos
163847	Romagnol-std	silk	sìta	1641	SILK	roma1328	logos
198925	Latin-std	silk	sericum	1641	SILK	lati1261	logos
48313	Venetian-std	sing	cantar	1261	SING	vene1258	logos
163625	Romagnol-std	sing	cantèr	1261	SING	roma1328	logos
198622	Latin-std	sing	canere	1261	SING	lati1261	logos
232682	Galician-std	sing	cantar	1261	SING	gali1258	logos
48033	Venetian-std	sink	afonar	1088	SINK (DESCEND)	vene1258	logos
84063	Hindi-std	sink	डुबोना	1088	SINK (DESCEND)	hind1269	logos
163337	Romagnol-std	sink	mandèafònd	1088	SINK (DESCEND)	roma1328	logos
198281	Latin-std	sink	demergere	1088	SINK (DESCEND)	lati1261	logos
232396	Galician-std	sink	afundir	1088	SINK (DESCEND)	gali1258	logos
48095	Venetian-std	sit	sentar	1416	SIT	vene1258	logos
84128	Hindi-std	sit	बैठना	1416	SIT	hind1269	logos
163404	Romagnol-std	sit	insdè	1416	SIT	roma1328	logos
198363	Latin-std	sit	sedere	1416	SIT	lati1261	logos
48432	Venetian-std	skin, hide	casca	763	SKIN	vene1258	logos
84476	Hindi-std	skin, hide	चमड़ी	763	SKIN	hind1269	logos
163730	Romagnol-std	skin, hide	pèla	763	SKIN	roma1328	logos
163731	Romagnol-std	skin, hide	bòza	763	SKIN	roma1328	logos
198790	Latin-std	skin, hide	pellis	763	SKIN	lati1261	logos
198791	Latin-std	skin, hide	membrana	763	SKIN	lati1261	logos
232803	Galician-std	skin, hide	casca	763	SKIN	gali1258	logos
48440	Venetian-std	skull	calavera	1605	SKULL	vene1258	logos
48441	Venetian-std	skull	crani	1605	SKULL	vene1258	logos
84482	Hindi-std	skull	कपाल	1605	SKULL	hind1269	logos
84483	Hindi-std	skull	खोपड़ी	1605	SKULL	hind1269	logos
163738	Romagnol-std	skull	crèni	1605	SKULL	roma1328	logos
163739	Romagnol-std	skull	créni	1605	SKULL	roma1328	logos
198798	Latin-std	skull	calva	1605	SKULL	lati1261	logos
198799	Latin-std	skull	calva	1605	SKULL	lati1261	logos
232810	Galician-std	skull	cranio	1605	SKULL	gali1258	logos
48339	Venetian-std	slave	esclavo	812	SLAVE	vene1258	logos
84371	Hindi-std	slave	ग़ुलाम	812	SLAVE	hind1269	logos
163650	Romagnol-std	slave	ciàvo	812	SLAVE	roma1328	logos
198656	Latin-std	slave	servus	812	SLAVE	lati1261	logos
232709	Galician-std	slave	escravo	812	SLAVE	gali1258	logos
48386	Venetian-std	sling	fona	387	SLING	vene1258	logos
163690	Romagnol-std	sling	sfròmbla	387	SLING	roma1328	logos
198719	Latin-std	sling	funda	387	SLING	lati1261	logos
232750	Galician-std	sling	fonda	387	SLING	gali1258	logos
48177	Venetian-std	slow	lent	701	SLOW	vene1258	logos
84213	Hindi-std	slow	धीरे	701	SLOW	hind1269	logos
163480	Romagnol-std	slow	slintèd	701	SLOW	roma1328	logos
198457	Latin-std	slow	lentus	701	SLOW	lati1261	logos
232542	Galician-std	slow	lento	701	SLOW	gali1258	logos
48123	Venetian-std	small, little	chicotet	1246	SMALL	vene1258	logos
48124	Venetian-std	small, little	pòc	1246	SMALL	vene1258	logos
84151	Hindi-std	small, little	अल्प	1246	SMALL	hind1269	logos
84152	Hindi-std	small, little	छोटा	1246	SMALL	hind1269	logos
163428	Romagnol-std	small, little	pòc	1246	SMALL	roma1328	logos
163429	Romagnol-std	small, little	pznèn	1246	SMALL	roma1328	logos
198394	Latin-std	small, little	paucus	1246	SMALL	lati1261	logos
198395	Latin-std	small, little	parvus	1246	SMALL	lati1261	logos
232487	Galician-std	small, little	pouco	1246	SMALL	gali1258	logos
232488	Galician-std	small, little	pequeno	1246	SMALL	gali1258	logos
48202	Venetian-std	smell (vb intrans)	olorar	1587	SMELL (STINK)	vene1258	logos
84237	Hindi-std	smell (vb intrans)	सूंघना	1587	SMELL (STINK)	hind1269	logos
163508	Romagnol-std	smell (vb intrans)	udurèr	1587	SMELL (STINK)	roma1328	logos
163509	Romagnol-std	smell (vb intrans)	snasè	1587	SMELL (STINK)	roma1328	logos
232568	Galician-std	smell (vb intrans)	ulir	1587	SMELL (STINK)	gali1258	logos
232569	Galician-std	smell (vb intrans)	cheirar	1587	SMELL (STINK)	gali1258	logos
84274	Hindi-std	smile	मुस्कराना	1451	SMILE	hind1269	logos
163548	Romagnol-std	smile	surìdar	1451	SMILE	roma1328	logos
198529	Latin-std	smile	subridere	1451	SMILE	lati1261	logos
232606	Galician-std	smile	sorrir	1451	SMILE	gali1258	logos
48614	Venetian-std	smith, blacksmith	ferrer	1001	BLACKSMITH	vene1258	logos
48615	Venetian-std	smith, blacksmith	ferrer	1001	BLACKSMITH	vene1258	logos
84658	Hindi-std	smith, blacksmith	लोहार	1001	BLACKSMITH	hind1269	logos
163917	Romagnol-std	smith, blacksmith	manischèlc	1001	BLACKSMITH	roma1328	logos
163918	Romagnol-std	smith, blacksmith	fàbar	1001	BLACKSMITH	roma1328	logos
199007	Latin-std	smith, blacksmith	equariusmedicus	1001	BLACKSMITH	lati1261	logos
199008	Latin-std	smith, blacksmith	faberferrarius	1001	BLACKSMITH	lati1261	logos
232968	Galician-std	smith, blacksmith	ferreiro	1001	BLACKSMITH	gali1258	logos
84255	Hindi-std	smooth	सपाट	1234	SMOOTH	hind1269	logos
163531	Romagnol-std	smooth	léss	1234	SMOOTH	roma1328	logos
198512	Latin-std	smooth	levis	1234	SMOOTH	lati1261	logos
232584	Galician-std	smooth	liso	1234	SMOOTH	gali1258	logos
48470	Venetian-std	sneeze	estornudat	1621	SNEEZE	vene1258	logos
84518	Hindi-std	sneeze	छींकना	1621	SNEEZE	hind1269	logos
163771	Romagnol-std	sneeze	starnudìr	1621	SNEEZE	roma1328	logos
232843	Galician-std	sneeze	esbirrar	1621	SNEEZE	gali1258	logos
198847	Latin-std	snore	roncare	1983	SNORE	lati1261	logos
232848	Galician-std	snore	roufeñar	1983	SNORE	gali1258	logos
84254	Hindi-std	soft	नर्म	1856	SOFT	hind1269	logos
163530	Romagnol-std	soft	sòffiz	1856	SOFT	roma1328	logos
198511	Latin-std	soft	mollis	1856	SOFT	lati1261	logos
232583	Galician-std	soft	cheirar	1856	SOFT	gali1258	logos
84416	Hindi-std	soldier	सिपाही	1941	SOLDIER	hind1269	logos
163688	Romagnol-std	soldier	suldèd	1941	SOLDIER	roma1328	logos
198715	Latin-std	soldier	miles	1941	SOLDIER	lati1261	logos
232747	Galician-std	soldier	soldado	1941	SOLDIER	gali1258	logos
48157	Venetian-std	some	algun	1241	SOME	vene1258	logos
84182	Hindi-std	some	कुछ	1241	SOME	hind1269	logos
84183	Hindi-std	some	थोड़ा	1241	SOME	hind1269	logos
163457	Romagnol-std	some	qvélch	1241	SOME	roma1328	logos
198424	Latin-std	some	ullus	1241	SOME	lati1261	logos
232515	Galician-std	some	algún	1241	SOME	gali1258	logos
48183	Venetian-std	sometimes	avoltes	1544	SOMETIMES	vene1258	logos
84218	Hindi-std	sometimes	कभीकभी	1544	SOMETIMES	hind1269	logos
163488	Romagnol-std	sometimes	dalvòlti	1544	SOMETIMES	roma1328	logos
198467	Latin-std	sometimes	aliquando	1544	SOMETIMES	lati1261	logos
232550	Galician-std	sometimes	ásveces	1544	SOMETIMES	gali1258	logos
48361	Venetian-std	son	fill	1620	SON	vene1258	logos
84396	Hindi-std	son	बेटा	1620	SON	hind1269	logos
163669	Romagnol-std	son	fiòl	1620	SON	roma1328	logos
198688	Latin-std	son	filius	1620	SON	lati1261	logos
48369	Venetian-std	son-in-law (of a man)	gendre	2267	SON-IN-LAW (OF MAN)	vene1258	logos
84404	Hindi-std	son-in-law (of a man)	जमाई	2267	SON-IN-LAW (OF MAN)	hind1269	logos
163677	Romagnol-std	son-in-law (of a man)	zànder	2267	SON-IN-LAW (OF MAN)	roma1328	logos
198697	Latin-std	son-in-law (of a man)	gener	2267	SON-IN-LAW (OF MAN)	lati1261	logos
232735	Galician-std	son-in-law (of a man)	xenro	2267	SON-IN-LAW (OF MAN)	gali1258	logos
48184	Venetian-std	soon	pronte	703	SOON	vene1258	logos
84219	Hindi-std	soon	जल्दी	703	SOON	hind1269	logos
163489	Romagnol-std	soon	svèlt	703	SOON	roma1328	logos
198468	Latin-std	soon	cito	703	SOON	lati1261	logos
232551	Galician-std	soon	pronto	703	SOON	gali1258	logos
232552	Galician-std	soon	axiña	703	SOON	gali1258	logos
48235	Venetian-std	soul, spirit	anima	53	SPIRIT	vene1258	logos
48236	Venetian-std	soul, spirit	espirit	53	SPIRIT	vene1258	logos
84268	Hindi-std	soul, spirit	अंतरात्मा	53	SPIRIT	hind1269	logos
84269	Hindi-std	soul, spirit	आत्मा	53	SPIRIT	hind1269	logos
163543	Romagnol-std	soul, spirit	ànma	53	SPIRIT	roma1328	logos
163544	Romagnol-std	soul, spirit	spèrit	53	SPIRIT	roma1328	logos
198524	Latin-std	soul, spirit	spiritus	53	SPIRIT	lati1261	logos
198525	Latin-std	soul, spirit	spiritus	53	SPIRIT	lati1261	logos
232600	Galician-std	soul, spirit	espírito	53	SPIRIT	gali1258	logos
232601	Galician-std	soul, spirit	alma	53	SPIRIT	gali1258	logos
84242	Hindi-std	sound, noise	घोष	1811	SOUND OR NOISE	hind1269	logos
163517	Romagnol-std	sound, noise	sòn	1811	SOUND OR NOISE	roma1328	logos
198495	Latin-std	sound, noise	sonus	1811	SOUND OR NOISE	lati1261	logos
48527	Venetian-std	soup, broth	brou	1547	SOUP	vene1258	logos
84580	Hindi-std	soup, broth	सूप	1547	SOUP	hind1269	logos
163832	Romagnol-std	soup, broth	mnèstra	1547	SOUP	roma1328	logos
198912	Latin-std	soup, broth	ius	1547	SOUP	lati1261	logos
48117	Venetian-std	south	sud	1595	SOUTH	vene1258	logos
84146	Hindi-std	south	दक्षिण	1595	SOUTH	hind1269	logos
163423	Romagnol-std	south	sòd	1595	SOUTH	roma1328	logos
198386	Latin-std	south	Meridies	1595	SOUTH	lati1261	logos
163715	Romagnol-std	sow	animéla	1351	SOW (FEMALE PIG)	roma1328	logos
198761	Latin-std	sow	porca	1351	SOW (FEMALE PIG)	lati1261	logos
232784	Galician-std	sow	porca	1351	SOW (FEMALE PIG)	gali1258	logos
48315	Venetian-std	speak, talk	parlar	1623	SPEAK	vene1258	logos
84350	Hindi-std	speak, talk	बातकरना	1623	SPEAK	hind1269	logos
84351	Hindi-std	speak, talk	बोलना	1623	SPEAK	hind1269	logos
198626	Latin-std	speak, talk	loqui	1623	SPEAK	lati1261	logos
232685	Galician-std	speak, talk	falar	1623	SPEAK	gali1258	logos
84420	Hindi-std	spear	बरछा	945	SPEAR	hind1269	logos
48319	Venetian-std	speech (make a)	discúrs	1115	SPEECH	vene1258	logos
84355	Hindi-std	speech (make a)	भाषण	1115	SPEECH	hind1269	logos
198631	Latin-std	speech (make a)	oratio	1115	SPEECH	lati1261	logos
232690	Galician-std	speech (make a)	discurso	1115	SPEECH	gali1258	logos
48549	Venetian-std	spin	filar	121	SPIN	vene1258	logos
84592	Hindi-std	spin	कातना	121	SPIN	hind1269	logos
163850	Romagnol-std	spin	putanéveia	121	SPIN	roma1328	logos
198930	Latin-std	spin	nere	121	SPIN	lati1261	logos
232908	Galician-std	spin	fiar	121	SPIN	gali1258	logos
48550	Venetian-std	spindle	fus	277	SPINDLE	vene1258	logos
84593	Hindi-std	spindle	तकली	277	SPINDLE	hind1269	logos
163851	Romagnol-std	spindle	fùs	277	SPINDLE	roma1328	logos
198931	Latin-std	spindle	fusus	277	SPINDLE	lati1261	logos
232909	Galician-std	spindle	fuso	277	SPINDLE	gali1258	logos
48471	Venetian-std	spit	escopinyat	1440	SPIT	vene1258	logos
84519	Hindi-std	spit	थूकना	1440	SPIT	hind1269	logos
198842	Latin-std	spit	spuere	1440	SPIT	lati1261	logos
232844	Galician-std	spit	cuspir	1440	SPIT	gali1258	logos
48463	Venetian-std	spleen	mèlsa	1744	SPLEEN	vene1258	logos
84513	Hindi-std	spleen	तिल्ली	1744	SPLEEN	hind1269	logos
163764	Romagnol-std	spleen	mèlza	1744	SPLEEN	roma1328	logos
198832	Latin-std	spleen	splen	1744	SPLEEN	lati1261	logos
232836	Galician-std	spleen	bazo	1744	SPLEEN	gali1258	logos
48412	Venetian-std	stable, stall	estable	851	STABLE	vene1258	logos
48413	Venetian-std	stable, stall	paraeta	851	STABLE	vene1258	logos
84449	Hindi-std	stable, stall	घुड़साल	851	STABLE	hind1269	logos
163711	Romagnol-std	stable, stall	stàla	851	STABLE	roma1328	logos
163712	Romagnol-std	stable, stall	staladìicavai	851	STABLE	roma1328	logos
198753	Latin-std	stable, stall	equile	851	STABLE	lati1261	logos
198754	Latin-std	stable, stall	stabulum	851	STABLE	lati1261	logos
232779	Galician-std	stable, stall	postodevenda	851	STABLE	gali1258	logos
48417	Venetian-std	stallion	semental	936	STALLION	vene1258	logos
84129	Hindi-std	stand	खड़ेहोना	1442	STAND	hind1269	logos
198365	Latin-std	stand	stare	1442	STAND	lati1261	logos
163679	Romagnol-std	stepfather	padregn	237	STEPFATHER	roma1328	logos
198699	Latin-std	stepfather	vitricus	237	STEPFATHER	lati1261	logos
232736	Galician-std	stepfather	padrasto	237	STEPFATHER	gali1258	logos
48370	Venetian-std	stepmother	madrastra	236	STEPMOTHER	vene1258	logos
84406	Hindi-std	stepmother	विमाता	236	STEPMOTHER	hind1269	logos
198700	Latin-std	stepmother	noverca	236	STEPMOTHER	lati1261	logos
232737	Galician-std	stepmother	madrasta	236	STEPMOTHER	gali1258	logos
48371	Venetian-std	stepson	fillastre	1059	STEPSON	vene1258	logos
163680	Romagnol-std	stepson	fiàstar	1059	STEPSON	roma1328	logos
198701	Latin-std	stepson	filiaster	1059	STEPSON	lati1261	logos
232738	Galician-std	stepson	fillastro	1059	STEPSON	gali1258	logos
198488	Latin-std	stinking, bad smelling	putidus	42	STINKING	lati1261	logos
163826	Romagnol-std	stir, mix	mistcè	2017	MIX	roma1328	logos
198906	Latin-std	stir, mix	miscere	2017	MIX	lati1261	logos
48089	Venetian-std	store, shop	almagasen	752	STORE	vene1258	logos
48090	Venetian-std	store, shop	almagesen	752	STORE	vene1258	logos
48091	Venetian-std	store, shop	deposit	752	STORE	vene1258	logos
84122	Hindi-std	store, shop	दुकान	752	STORE	hind1269	logos
84123	Hindi-std	store, shop	गोदाम	752	STORE	hind1269	logos
163398	Romagnol-std	store, shop	negòzi	752	STORE	roma1328	logos
163399	Romagnol-std	store, shop	butìga	752	STORE	roma1328	logos
163400	Romagnol-std	store, shop	magazén	752	STORE	roma1328	logos
198354	Latin-std	store, shop	taberna	752	STORE	lati1261	logos
198355	Latin-std	store, shop	horreum	752	STORE	lati1261	logos
232454	Galician-std	store, shop	almacén	752	STORE	gali1258	logos
232455	Galician-std	store, shop	tenda	752	STORE	gali1258	logos
48135	Venetian-std	straight	dret	1404	STRAIGHT	vene1258	logos
48136	Venetian-std	straight	a	1404	STRAIGHT	vene1258	logos
84164	Hindi-std	straight	सीधा	1404	STRAIGHT	hind1269	logos
163438	Romagnol-std	straight	drètt	1404	STRAIGHT	roma1328	logos
198406	Latin-std	straight	rectus	1404	STRAIGHT	lati1261	logos
232497	Galician-std	straight	dereito	1404	STRAIGHT	gali1258	logos
48344	Venetian-std	stranger	estranya	791	STRANGER	vene1258	logos
84376	Hindi-std	stranger	अजनबी	791	STRANGER	hind1269	logos
163654	Romagnol-std	stranger	strnìr	791	STRANGER	roma1328	logos
198661	Latin-std	stranger	extraneus	791	STRANGER	lati1261	logos
163908	Romagnol-std	stretch	tirè	214	STRETCH	roma1328	logos
198997	Latin-std	stretch	tendere	214	STRETCH	lati1261	logos
84383	Hindi-std	strife, quarrel	झगड़ा	1848	QUARREL	hind1269	logos
84384	Hindi-std	strife, quarrel	कलह	1848	QUARREL	hind1269	logos
198671	Latin-std	strife, quarrel	altercatio	1848	QUARREL	lati1261	logos
198672	Latin-std	strife, quarrel	iurgium	1848	QUARREL	lati1261	logos
232718	Galician-std	strife, quarrel	argumentar	1848	QUARREL	gali1258	logos
232719	Galician-std	strife, quarrel	cuestión	1848	QUARREL	gali1258	logos
48599	Venetian-std	strike (hit, beat)	colpejar	2133	STRIKE OR BEAT	vene1258	logos
48600	Venetian-std	strike (hit, beat)	encertar	2133	STRIKE OR BEAT	vene1258	logos
163904	Romagnol-std	strike (hit, beat)	minè	2133	STRIKE OR BEAT	roma1328	logos
163905	Romagnol-std	strike (hit, beat)	cichè	2133	STRIKE OR BEAT	roma1328	logos
198993	Latin-std	strike (hit, beat)	percutere	2133	STRIKE OR BEAT	lati1261	logos
198994	Latin-std	strike (hit, beat)	plangere	2133	STRIKE OR BEAT	lati1261	logos
198995	Latin-std	strike (hit, beat)	icere	2133	STRIKE OR BEAT	lati1261	logos
232956	Galician-std	strike (hit, beat)	bater	2133	STRIKE OR BEAT	gali1258	logos
232957	Galician-std	strike (hit, beat)	acertar	2133	STRIKE OR BEAT	gali1258	logos
232958	Galician-std	strike (hit, beat)	bater	2133	STRIKE OR BEAT	gali1258	logos
84533	Hindi-std	strong, mighty, powerful	मज़बूत	785	STRONG	hind1269	logos
84534	Hindi-std	strong, mighty, powerful	ज़ोरदार	785	STRONG	hind1269	logos
163785	Romagnol-std	strong, mighty, powerful	gajèrd	785	STRONG	roma1328	logos
198860	Latin-std	strong, mighty, powerful	resistens	785	STRONG	lati1261	logos
198861	Latin-std	strong, mighty, powerful	fortis	785	STRONG	lati1261	logos
232859	Galician-std	strong, mighty, powerful	forte	785	STRONG	gali1258	logos
84315	Hindi-std	study	सीखना	1929	STUDY	hind1269	logos
198584	Latin-std	study	studere	1929	STUDY	lati1261	logos
232656	Galician-std	study	estudar	1929	STUDY	gali1258	logos
48316	Venetian-std	stutter, stammer	tartamudejar	1866	STUTTER	vene1258	logos
84352	Hindi-std	stutter, stammer	हकलाना	1866	STUTTER	hind1269	logos
163627	Romagnol-std	stutter, stammer	scucumèr	1866	STUTTER	roma1328	logos
198627	Latin-std	stutter, stammer	balbutire	1866	STUTTER	lati1261	logos
198628	Latin-std	stutter, stammer	balbutire	1866	STUTTER	lati1261	logos
232686	Galician-std	stutter, stammer	gaguexar	1866	STUTTER	gali1258	logos
232687	Galician-std	stutter, stammer	tatexar	1866	STUTTER	gali1258	logos
48512	Venetian-std	suck	chuplar	1421	SUCK	vene1258	logos
84566	Hindi-std	suck	चूसना	1421	SUCK	hind1269	logos
163817	Romagnol-std	suck	sucé	1421	SUCK	roma1328	logos
232882	Galician-std	suck	chuchar	1421	SUCK	gali1258	logos
48294	Venetian-std	sure, certain	cert	509	CERTAIN	vene1258	logos
48295	Venetian-std	sure, certain	cert	509	CERTAIN	vene1258	logos
84322	Hindi-std	sure, certain	निश्चित	509	CERTAIN	hind1269	logos
163601	Romagnol-std	sure, certain	sgùr	509	CERTAIN	roma1328	logos
198595	Latin-std	sure, certain	certus	509	CERTAIN	lati1261	logos
232662	Galician-std	sure, certain	claro	509	CERTAIN	gali1258	logos
48237	Venetian-std	surprised, astonished	confús	1572	SURPRISED	vene1258	logos
84270	Hindi-std	surprised, astonished	विस्मित	1572	SURPRISED	hind1269	logos
232602	Galician-std	surprised, astonished	abraiado	1572	SURPRISED	gali1258	logos
198727	Latin-std	surrender	deditionemfacere	1696	SURRENDER	lati1261	logos
232757	Galician-std	surrender	renderse	1696	SURRENDER	gali1258	logos
48299	Venetian-std	suspect	sospitar	1841	SUSPECT	vene1258	logos
163607	Romagnol-std	suspect	suspetèr	1841	SUSPECT	roma1328	logos
198600	Latin-std	suspect	suspicari	1841	SUSPECT	lati1261	logos
48405	Venetian-std	swear	malair	1939	SWEAR	vene1258	logos
84435	Hindi-std	swear	कोसना	1939	SWEAR	hind1269	logos
163701	Romagnol-std	swear	maledì	1939	SWEAR	roma1328	logos
198741	Latin-std	swear	exsecrari	1939	SWEAR	lati1261	logos
232768	Galician-std	swear	maldicer	1939	SWEAR	gali1258	logos
48611	Venetian-std	sweep	agranar	230	SWEEP	vene1258	logos
84655	Hindi-std	sweep	बुहारना	230	SWEEP	hind1269	logos
199003	Latin-std	sweep	everrere	230	SWEEP	lati1261	logos
198983	Latin-std	sweet potato	Ipomoeabatatas	159	SWEET POTATO	lati1261	logos
48488	Venetian-std	swelling	bony	1903	SWELLING	vene1258	logos
84541	Hindi-std	swelling	शोथ	1903	SWELLING	hind1269	logos
163793	Romagnol-std	swelling	infiasòn	1903	SWELLING	roma1328	logos
163794	Romagnol-std	swelling	gnòcc	1903	SWELLING	roma1328	logos
198869	Latin-std	swelling	tuberculum	1903	SWELLING	lati1261	logos
232864	Galician-std	swelling	inchazón	1903	SWELLING	gali1258	logos
232865	Galician-std	swelling	inchazón	1903	SWELLING	gali1258	logos
48173	Venetian-std	swift, fast, quick	dejuni	1631	FAST	vene1258	logos
48174	Venetian-std	swift, fast, quick	rapit	1631	FAST	vene1258	logos
48175	Venetian-std	swift, fast, quick	da	1631	FAST	vene1258	logos
48176	Venetian-std	swift, fast, quick	dejunar	1631	FAST	vene1258	logos
84210	Hindi-std	swift, fast, quick	तेज़	1631	FAST	hind1269	logos
84211	Hindi-std	swift, fast, quick	उपवास	1631	FAST	hind1269	logos
84212	Hindi-std	swift, fast, quick	फुर्तीला	1631	FAST	hind1269	logos
198453	Latin-std	swift, fast, quick	rapidus	1631	FAST	lati1261	logos
198454	Latin-std	swift, fast, quick	celer	1631	FAST	lati1261	logos
198455	Latin-std	swift, fast, quick	ieiunium	1631	FAST	lati1261	logos
198456	Latin-std	swift, fast, quick	alacer	1631	FAST	lati1261	logos
232539	Galician-std	swift, fast, quick	rápido	1631	FAST	gali1258	logos
232540	Galician-std	swift, fast, quick	rápido	1631	FAST	gali1258	logos
232541	Galician-std	swift, fast, quick	xexún	1631	FAST	gali1258	logos
48034	Venetian-std	swim	nadar	1439	SWIM	vene1258	logos
163338	Romagnol-std	swim	nudè	1439	SWIM	roma1328	logos
198283	Latin-std	swim	natare	1439	SWIM	lati1261	logos
232397	Galician-std	swim	nadar	1439	SWIM	gali1258	logos
48543	Venetian-std	tailor	sastre	881	TAILOR	vene1258	logos
84585	Hindi-std	tailor	दर्ज़ी	881	TAILOR	hind1269	logos
163843	Romagnol-std	tailor	sèrt	881	TAILOR	roma1328	logos
198921	Latin-std	tailor	vestificus	881	TAILOR	lati1261	logos
232903	Galician-std	tailor	xastre	881	TAILOR	gali1258	logos
48065	Venetian-std	take	pendre	1749	TAKE	vene1258	logos
84085	Hindi-std	take	लेना	1749	TAKE	hind1269	logos
163365	Romagnol-std	take	ciapè	1749	TAKE	roma1328	logos
198321	Latin-std	take	capere	1749	TAKE	lati1261	logos
232429	Galician-std	take	tomar	1749	TAKE	gali1258	logos
84154	Hindi-std	tall	लम्बा	711	TALL	hind1269	logos
198397	Latin-std	tall	alta	711	TALL	lati1261	logos
198985	Latin-std	tapioca, manioc, cassava	Manihotesculenta	925	CASSAVA	lati1261	logos
48203	Venetian-std	taste	tastar	21	TASTE (SOMETHING)	vene1258	logos
163510	Romagnol-std	taste	gustè	21	TASTE (SOMETHING)	roma1328	logos
163511	Romagnol-std	taste	gusté	21	TASTE (SOMETHING)	roma1328	logos
198489	Latin-std	taste	gustare	21	TASTE (SOMETHING)	lati1261	logos
198490	Latin-std	taste	degustare	21	TASTE (SOMETHING)	lati1261	logos
232570	Galician-std	taste	probar	21	TASTE (SOMETHING)	gali1258	logos
232571	Galician-std	taste	catar	21	TASTE (SOMETHING)	gali1258	logos
48084	Venetian-std	tax, tribute	impost	873	TAX	vene1258	logos
84115	Hindi-std	tax, tribute	कर	873	TAX	hind1269	logos
84116	Hindi-std	tax, tribute	राजकर	873	TAX	hind1269	logos
163390	Romagnol-std	tax, tribute	balzèl	873	TAX	roma1328	logos
198348	Latin-std	tax, tribute	vectigal	873	TAX	lati1261	logos
198349	Latin-std	tax, tribute	tributum	873	TAX	lati1261	logos
232446	Galician-std	tax, tribute	taxa	873	TAX	gali1258	logos
48288	Venetian-std	teach	ensenyar	709	TEACH	vene1258	logos
84316	Hindi-std	teach	शिक्षादेना	709	TEACH	hind1269	logos
163595	Romagnol-std	teach	imparè	709	TEACH	roma1328	logos
198585	Latin-std	teach	docere	709	TEACH	lati1261	logos
232657	Galician-std	teach	ensinar	709	TEACH	gali1258	logos
48318	Venetian-std	tell story	narrat	1711	TELL	vene1258	logos
84354	Hindi-std	tell story	बताना	1711	TELL	hind1269	logos
163629	Romagnol-std	tell story	cuntè	1711	TELL	roma1328	logos
198630	Latin-std	tell story	narrare	1711	TELL	lati1261	logos
232689	Galician-std	tell story	narrar	1711	TELL	gali1258	logos
48380	Venetian-std	they	ells	817	THEY	vene1258	logos
48381	Venetian-std	they	ells	817	THEY	vene1258	logos
84414	Hindi-std	they	वेलोग	817	THEY	hind1269	logos
163685	Romagnol-std	they	qvèli	817	THEY	roma1328	logos
198710	Latin-std	they	ii	817	THEY	lati1261	logos
198711	Latin-std	they	ii	817	THEY	lati1261	logos
